ref_name,building_i,res_sqft,gid,stories,address,gqcap,median_hgt,parcel_id,source,zipcode,nonres_sqf,housing_un,demolished,year_built,SHAPE__Len,build_type,apn,SHAPE__Are,city_id
,8901074,0,1223653,1.000000000000000,11924 CONNER ST,0,16,8240641,SANBORN,48205,1931,0,,2007,182.432659498440870,21,"21046339.",1984.987104835320679,514
,8901179,0,1223654,2.000000000000000,2614 RIOPELLE ST,0,17,8022371,SANBORN,48207,13225,0,,1917,363.350246207337875,33,07000837-8,8051.563963568899453,535
,8901188,0,1223655,1.000000000000000,1525 DIVISION ST,0,15,8022382,SANBORN,48207,3371,0,,1951,269.020952607084098,33,"07000862.",3907.319814453865092,535
,8902352,0,1223671,1.000000000000000,6544 BEAUBIEN ST,0,23,8385736,SANBORN,48202,2098,0,,1937,202.812005993464538,23,03003546-7,2044.706319082777100,536
,8902565,2400,1223678,2.000000000000000,4444-4452 W VERNOR HWY,0,23,8087916,SANBORN,48209,2400,2,,1911,219.816904402542150,23,"14000348.",2825.308827730502799,552
,8903037,0,1223683,1.000000000000000,15133 W 8 MILE RD,0,12,8281555,SANBORN,48235,1772,0,,1957,197.416792631841474,21,"22018698.",1886.055519227357991,541
,8903156,0,1223688,1.000000000000000,4817 17TH ST,0,16,8054172,SANBORN,48208,2300,0,,0,191.801572138274508,21,"10006928.",2290.724409233540882,529
,8903183,0,1223689,1.000000000000000,3556 TRUMBULL ST,0,40,8021953,SANBORN,48208,5600,0,,0,323.733934012564646,13,06005902-12,5603.117253698049353,529
,8903314,0,1223692,2.000000000000000,8809 JOHN C LODGE FWY,0,38,8021666,SANBORN,48202,17300,0,,1900,457.724319570766227,14,"06004348.001",8627.682431812780123,544
,8903564,0,1223694,1.000000000000000,18307 JAMES COUZENS FWY,0,12,8281932,SANBORN,48235,1120,0,,1952,159.688743067824220,21,"22019705.",1087.193837090799207,524
,8904538,0,1223721,2.000000000000000,18252 GRAND RIVER AVE,0,17,8275053,SANBORN,48223,3200,0,,1950,253.118558617679071,21,22008155-7,3628.453607007908431,545
,8904682,800,1223724,2.000000000000000,14835 GRAND RIVER AVE,0,27,8274595,SANBORN,48227,800,1,,1925,164.525319741450403,21,"22007032.",1089.842516832602996,509
,8904780,3500,1223728,2.000000000000000,4834-4838 MICHIGAN AVE,0,21,8111554,SANBORN,48210,3500,1,,1922,277.724422784344938,21,"16001741.",3819.681840443542114,513
,8906255,1046,1223741,2.000000000000000,6930 MICHIGAN AVE,0,13,8165301,SANBORN,48210,1046,1,,1953,156.438412050316032,21,"18002421.",1194.595501934059484,510
,8906269,1980,1223742,2.000000000000000,6331 MICHIGAN AVE,0,26,8165185,SANBORN,48210,1980,2,,1926,197.299130286290563,21,"18002285.",2179.908495136434794,510
,8906363,0,1223745,1.000000000000000,5515 LIVERNOIS AVE,0,14,8168946,SANBORN,48210,400,0,,0,83.002960033596139,21,"18006980.",430.495001885837098,510
,8906400,800,1223746,1.000000000000000,13924 MEYERS RD,0,13,8148696,SANBORN,48227,800,1,,1925,204.651135504793473,21,"16045942.",2288.815236616584571,533
,8906413,0,1223747,1.000000000000000,8561 W CHICAGO,0,16,8167834,SANBORN,48204,10100,0,,1948,400.231311788806011,33,18005534-8,10010.293519028009541,533
,8906654,0,1223753,2.000000000000000,1925-1939 ADELAIDE ST,0,24,8031418,SANBORN,48207,22669,0,,1929,620.482670010610377,31,09001339-42,19523.003353227191838,535
,8915506,0,1223775,1.000000000000000,2988 JOHN C LODGE FWY,0,16,8382012,SANBORN,48201,3900,0,,2011,250.707931827393963,21,04004034-6,3907.856358952301434,532
,8915512,0,1223776,1.000000000000000,1331 BROADWAY ST,0,112,8002732,SANBORN,48226,34000,0,,2014,1283.911774896209408,65,01004031-2,51818.080863392628089,508
,8915724,0,1223779,1.000000000000000,6334 LYNCH RD,0,26,8100667,SANBORN,48211,63700,0,,1993,1078.106958359883492,33,"15002168.004",63740.466482797550270,501
,8205334,0,1223821,3.000000000000000,2970-3000 E JEFFERSON AVE,0,42,8055575,SANBORN,48207,87790,0,,1910,701.569774625906348,21,"11000082.",30142.420823796510376,538
,8006517,0,1224058,1.000000000000000,20423 W 8 MILE RD,0,16,8281654,SANBORN,48219,7500,0,,1954,370.014814006723611,21,"22019024.004",7505.612888178901812,520
,8007035,0,1224066,1.000000000000000,19701 W 8 MILE RD,0,15,8383367,SANBORN,48219,5300,0,,2000,296.731890109630967,21,22018980-9,5303.025122697815277,520
,8008709,0,1224098,1.000000000000000,14735 W 8 MILE RD,0,10,8281540,SANBORN,48235,6000,0,,1960,320.851528881527827,23,22018660-3,6050.157016444240980,541
,8009143,0,1224108,1.000000000000000,10125 W 8 MILE RD,0,11,8117492,SANBORN,48221,4000,0,,1955,275.796603426755780,21,16009447-56,3830.523959603474850,541
,8009176,0,1224109,1.000000000000000,8201 W 8 MILE RD,0,10,8117446,SANBORN,48221,2173,0,,1955,174.220886687628507,21,"16009382.",1704.363340855153865,541
,8021215,0,1224308,1.000000000000000,6800 DIX ST,0,21,8164434,SANBORN,48209,25146,0,,1955,788.782872974217753,32,"18001506.",23843.870735284872353,547
,8021889,0,1224321,1.000000000000000,7272 DIX ST,0,17,8164426,SANBORN,48209,8800,0,,1955,402.264567382363794,33,"18001498.001",8820.100406348381512,547
,8022239,0,1224325,1.000000000000000,3075 LONYO ST,0,37,8196438,SANBORN,48209,20000,0,,0,647.485191850553292,41,20009453.002L,19968.345213622724259,547
,8023041,0,1224341,2.000000000000000,1907 W JEFFERSON AVE,0,22,8380021,SEMCOG,48216,25193,0,,1926,362.294713363345124,33,"08000019.",5502.265466931975425,515
,8025859,0,1224385,1.000000000000000,1750 PORTER ST,0,28,8022947,SANBORN,48216,187064,0,,1965,1297.179531239220296,23,08000228-37,94504.936839526460972,515
,8027081,0,1224406,2.000000000000000,130 ATWATER,0,60,8000006,SANBORN,48226,21000,0,,2010,630.962352929882400,14,01000005.002L,13973.445742464400610,508
,8027942,0,1224429,5.000000000000000,250 W LARNED ST,0,107,8380236,SANBORN,48226,77106,0,,1929,463.392375391570056,14,02000119-37,13360.962460055128759,508
,8029034,0,1224447,1.000000000000000,3401 MICHIGAN AVE,0,21,8058175,SANBORN,48216,2451,0,,1925,222.776689542897685,23,"12000323.",2334.684879364549943,513
,8029045,0,1224449,10.000000000000000,985 MICHIGAN AVE,0,193,8015113,SANBORN,48226,672400,0,,1994,1115.257437168135311,23,04000310-29,67242.257228826958453,508
,8029411,0,1224453,3.000000000000000,5637 MICHIGAN AVE,0,25,8111481,SANBORN,48210,10710,0,,1930,236.438893153118755,13,"16001653.",3493.600282886329751,513
,8029457,0,1224455,43.000000000000000,500 WOODWARD AVE,0,619,8002821,SANBORN,48226,1674700,0,,1993,647.048779959925014,23,01004087-96,26149.363167071820499,508
,8029594,0,1224458,1.000000000000000,1340 ATWATER ST,0,21,8017254,SANBORN,48207,7900,0,,1978,397.524696670174762,21,05000002.002L,7926.428441631187525,508
,8029615,0,1224459,3.000000000000000,3633-3655 MICHIGAN AVE,0,39,8065467,SANBORN,48216,36450,0,,1920,462.554775915666312,23,12010008-12,12203.323775196162387,513
,8029770,0,1224462,1.000000000000000,1210 BAGLEY ST,0,12,8019254,SANBORN,48226,1432,0,,1900,179.041646687790916,23,"06000383.",1702.791394501191689,515
,8030104,0,1224467,3.000000000000000,1700 MICHIGAN AVE,0,39,8023123,SANBORN,48216,3310,0,,1900,164.186414292028502,21,"08000573.",1124.455034087151489,515
,8030158,0,1224469,3.000000000000000,125 MICHIGAN AVE,0,45,8008064,SANBORN,48226,9009,0,,1922,224.751259801350329,21,"02000225.",2766.350922424066994,508
,8031344,0,1224487,1.000000000000000,1201 GRISWOLD ST,0,98,8009754,SANBORN,48226,4822,0,,1972,285.973682735433556,65,"02002010.",4276.586883916823354,508
,8031537,0,1224489,1.000000000000000,1980 ATWATER ST,0,13,8031270,SANBORN,48207,400,0,,0,82.483504791612617,61,09000008-10,424.704253596007220,538
,8060482,0,1224984,1.000000000000000,21121 GRAND RIVER AVE,0,16,8382623,SANBORN,48219,11100,0,,1955,429.082305217881128,21,22007435-7,11091.447096671970939,545
,8115671,0,1225845,1.000000000000000,15255 GRAND RIVER AVE,0,15,8274627,SANBORN,48227,4555,0,,1940,314.461335582721574,21,22007076-8,4680.288486092596941,509
,8115672,0,1225846,1.000000000000000,15155 GRAND RIVER AVE,0,14,8274619,SANBORN,48227,2829,0,,1930,259.548260021471833,23,"22007067.",3008.832572001949757,509
,8118802,0,1225910,1.000000000000000,14131 MEYERS RD,0,15,8282397,SANBORN,48227,5584,0,,1962,300.053408337128758,21,22020474-5,5597.276336490173890,533
,8125774,0,1226032,2.000000000000000,1427 TIMES SQ,0,48,8008182,SANBORN,48226,2156,0,,1910,207.426283032780219,21,"02000313.",2574.071543191697401,508
,8125959,0,1226042,3.000000000000000,1401 BROADWAY ST,0,85,8002731,SANBORN,48226,100000,0,,2005,883.986301618961875,61,01004025-30L,32922.952225782923051,508
,8136278,0,1226192,4.000000000000000,3470 2ND AVE,0,11,8008477,SANBORN,48201,25018,0,,1929,332.428664684452826,21,02000729-31,4952.636617865249718,532
,8135176,0,1226201,1.000000000000000,3175 CASS AVE,0,14,8009911,SANBORN,48201,8250,0,,1963,416.149468135601239,65,"02002250.",8622.306197246074589,532
,8136044,0,1226216,1.000000000000000,3401 CASS AVE,0,17,8009910,SANBORN,48201,8894,0,,1955,466.506148752438207,21,"02002249.",8947.469432647198119,532
,8136951,0,1226225,2.000000000000000,1429 GRATIOT AVE,0,22,8022303,SANBORN,48207,56700,0,,0,749.558158713964644,71,07000790-1,28372.758757678973780,535
,8138744,0,1226267,2.000000000000000,421 WATSON,0,23,8000397,SANBORN,48201,1123,0,,1946,223.648175958263863,13,"01000773.",2397.304922153246935,532
,8139510,0,1226282,1.000000000000000,3921 2ND AVE,0,15,8016926,SANBORN,48201,5633,0,,1953,330.999601863537805,21,04003286-8,5698.082944217971999,532
,8140401,0,1226304,2.000000000000000,4884 GRAND RIVER AVE,0,29,8048609,SANBORN,48208,11700,0,,1935,338.268092305865537,31,"10000600.",5841.204201875417311,529
DETROIT PUBLIC SCHOOLS,8141109,0,1226317,2.000000000000000,1300 W CANFIELD ST,0,25,8021696,SANBORN,48201,65904,0,,0,1590.824190369142116,11,06004792-852,45467.307898051556549,529
,8141675,0,1226323,1.000000000000000,2715 SAINT AUBIN ST,0,13,8033534,SANBORN,48207,6758,0,,1960,359.135075541052458,31,09005033-5,6654.377766594076093,535
,8144980,0,1226396,1.000000000000000,5239 TRUMBULL ST,0,15,8027416,SANBORN,48208,2900,0,,1893,413.895475344267652,21,08005822-4,8691.550939398754053,529
,8152610,0,1226515,1.000000000000000,4535 CHRYSLER DR,0,11,8015042,SANBORN,48201,2517,0,,1983,277.267174843290377,23,"03003238.",3983.525095518940816,532
,8156360,0,1226594,1.000000000000000,691 ANTOINETTE ST,0,19,8015393,SANBORN,48202,2300,0,,1940,218.587862087373253,31,"04001313.",2347.822765164627526,536
,8159090,0,1226631,2.000000000000000,2416 W GRAND BLVD,0,24,8049002,SANBORN,48208,14040,0,,1953,368.362507184466040,23,10001011-2,7576.792644029733310,544
,8164008,0,1226707,1.000000000000000,1177 W BALTIMORE ST,0,17,8019574,SANBORN,48202,19000,0,,1956,572.765347418614397,33,06001581-7,18955.716878263618128,544
,8165234,0,1226720,4.000000000000000,6136 2ND AVE,0,71,8010025,SANBORN,48202,24525,0,,1929,420.991695100805032,41,"02002435.001",6444.734669877326269,536
,8166929,0,1226744,2.000000000000000,7028 W CHICAGO,0,35,8114122,SANBORN,48204,11000,0,,1900,436.196188108087597,13,16004825.002L,5503.501020041971060,550
,8173641,0,1226871,1.000000000000000,314 E BALTIMORE ST,0,12,8000825,SANBORN,48202,3182,0,,1950,268.616172918402640,23,01001802-3,3373.866225206408672,536
,8174152,0,1226881,1.000000000000000,313 E BALTIMORE ST,0,11,8000855,SANBORN,48202,2400,0,,1949,216.179381366691700,31,"01001857.",2285.750823654424948,536
,8176846,0,1226932,3.000000000000000,3000 E GRAND BLVD,0,33,8000933,SANBORN,48202,8790,0,,1910,232.970102362151096,23,"01001954.",3219.939263989639130,536
,8178635,0,1226961,1.000000000000000,950 E MILWAUKEE ST,0,43,8017444,SANBORN,48211,211750,0,,1925,2130.537391629653484,31,"05002530.",226431.711791024281411,536
,8178760,0,1226965,1.000000000000000,11101 GRAND RIVER AVE,0,15,8168808,SANBORN,48204,13600,0,,1935,525.084854488852784,21,18006760-4,13636.868614955981684,533
,8180477,0,1226998,1.000000000000000,3300 W CHICAGO,0,14,8060149,SANBORN,48206,13800,0,,1994,606.420481053150752,13,12002810-2,13815.309022072904554,518
,8187572,0,1227126,1.000000000000000,8500 WOODWARD AVE,0,15,8003513,SANBORN,48202,12988,0,,1973,530.022470188185366,21,01004329-31,12962.257853402859837,536
DETROIT PUBLIC SCHOOLS,8205606,0,1227224,3.000000000000000,2725 MACOMB ST,0,30,8055669,SANBORN,48207,135208,0,,0,1826.174330513328186,11,11000418-43,45065.722603318470647,531
,8205695,0,1227227,3.000000000000000,2751 BRADBY DR,0,27,8055672,SANBORN,48207,5000,0,,1980,1007.434167712592625,61,11000507-41,31679.992655245725473,531
,8205804,0,1227230,1.000000000000000,7201 E JEFFERSON AVE,0,12,8099076,SANBORN,48214,1628,0,,2001,182.509896345214429,65,15000055-6,1631.039294031713098,507
,8205905,0,1227231,1.000000000000000,2156 HENDRICKS ST,0,15,8031364,SANBORN,48207,3500,0,,0,276.442661745952364,31,"09001234.",3471.022685802316118,531
,8221672,4000,1227484,1.000000000000000,14101-14107 KERCHEVAL ST,0,23,8203404,SANBORN,48215,4000,2,,1922,302.555097656541932,13,"21000806.",4032.444020238734993,528
,8224384,0,1227523,1.000000000000000,6599 SHERWOOD ST,0,17,8108768,SANBORN,48211,1300,0,,1963,143.408572397255426,33,15012376.003L,1276.842511827384669,501
,8225071,0,1227537,1.000000000000000,12530 MACK AVE,0,18,8240550,SANBORN,48215,25000,0,,1998,715.943903065860241,13,21046145-51,19956.312389992835961,528
,8240390,0,1227795,1.000000000000000,15735 SCHAEFER HWY,0,13,8291778,SANBORN,48227,11800,0,,1921,642.068403815413603,21,22030754-61,11794.427297158414149,525
,8257233,0,1228096,1.000000000000000,13515 W MCNICHOLS RD,0,21,8277890,SANBORN,48235,29200,0,,1979,740.475184179098278,33,22012781-4,28916.008550742797524,525
,8280240,0,1228463,2.000000000000000,3191 W 8 MILE RD,0,20,8013576,SANBORN,48221,4240,0,,1931,226.091080805928755,23,"02006195.",2577.132022106058230,540
,8306505,0,1228907,1.000000000000000,5701 E DAVISON ST,0,15,8074209,SANBORN,48212,29504,0,,1947,810.247766553731253,31,"13007662.",29743.321275008867815,516
,8320260,0,1229118,1.000000000000000,10600 W MCNICHOLS RD,0,13,8116556,SANBORN,48221,1373,0,,1961,151.495519005528053,21,16008082-7,1362.292527994778311,502
,8324902,0,1229205,1.000000000000000,17592 WYOMING ST,0,11,8141587,SANBORN,48221,1300,0,,1955,170.114782482996588,21,"16037671.",1240.808981600602010,502
,8325599,0,1229217,1.000000000000000,13000 W MCNICHOLS RD,0,16,8278506,SANBORN,48235,4600,0,,1943,279.733310750709165,23,22014144-6,4571.470817639551569,524
,8325988,0,1229225,1.000000000000000,13130 GROVE ST,0,10,8286778,SANBORN,48235,1900,0,,0,175.232499207180950,41,"22025094.",1897.087196393142676,525
,8325989,0,1229226,1.000000000000000,13130 GROVE ST,0,10,8286778,SANBORN,48235,2300,0,,0,195.245166901059008,11,"22025094.",2290.686526727220098,525
,8327184,0,1229244,1.000000000000000,18720 WYOMING ST,0,18,8141622,SANBORN,48221,9754,0,,1951,443.984428606693257,21,16037778-92,9570.587722802181815,502
,8330311,0,1229296,1.000000000000000,6000 CANIFF ST,0,19,8072410,SANBORN,48212,11100,0,,1929,497.646807572117041,33,"13005386.001",11052.440176446325495,516
,8331522,0,1229322,1.000000000000000,12400 JOSEPH CAMPAU ST,0,13,8037704,SANBORN,48212,1710,0,,1925,177.937092018742163,21,09011232-3,1695.958980728725237,516
,8337497,0,1229405,1.000000000000000,11010 FINDLAY ST,0,17,8240637,SANBORN,48205,1386,0,,1961,196.146139481650323,21,21046330-5,2096.305706304121031,514
,8339943,0,1229437,1.000000000000000,11966 GRATIOT AVE,0,11,8227388,SANBORN,48213,1080,0,,1931,238.643199500690770,21,"21028779.",1915.050615351230363,514
,8351775,0,1229626,2.000000000000000,20263 HOOVER ST,0,24,8160850,SANBORN,48205,69022,0,,1929,1675.066498262757705,31,"17013847.",79483.708517180930357,537
,8359967,0,1229755,1.000000000000000,12525 GRATIOT AVE,0,17,8227469,SANBORN,48205,13184,0,,1926,471.016283999599125,21,"21028951.",13197.558274142589653,514
,8399262,0,1230335,1.000000000000000,13031 CHANDLER PARK DR,0,19,8209919,SANBORN,48213,6000,0,,0,359.971603823343401,13,21009310-2,6023.337965582181823,511
,8401228,0,1230370,1.000000000000000,10457 GRATIOT AVE,0,17,8385633,SANBORN,48213,4500,0,,1924,295.529355163523576,21,19001784-6,4481.938114834562839,501
,8401565,0,1230376,1.000000000000000,10530 GRATIOT AVE,0,10,8180532,SANBORN,48213,760,0,,1998,144.307714967638759,65,"19001586.",1006.328751029029831,501
,8402341,0,1230391,1.000000000000000,9700 VAN DYKE ST,0,13,8157677,SANBORN,48213,1138,0,,1939,209.302799461274958,21,"17009612.",2136.773426574630776,501
,8402753,0,1230395,1.000000000000000,12559 HARPER AVE,0,11,8205472,SANBORN,48213,1796,0,,1947,191.593337921765482,21,21004242-3,1697.137809806869654,514
,8406598,0,1230443,1.000000000000000,6700 LYNCH RD,0,19,8101014,SANBORN,48234,2000,0,,1998,219.314275016749605,41,"15002525.001",1979.882324894858129,501
,8416457,0,1230578,1.000000000000000,6425 TIREMAN ST,0,29,8167440,SANBORN,48204,25400,0,,1965,760.793307086614163,33,18004787-96,25399.840744823850400,550
,8424011,0,1230694,1.000000000000000,10148 GRATIOT AVE,0,24,8182219,SANBORN,48213,105747,0,,1962,2557.602804926281351,31,19003715-6,164015.563453198119532,501
,8424176,0,1230696,12.000000000000000,600 WOODWARD AVE,0,172,8002823,SANBORN,48226,58300,0,,1917,298.592675722056924,23,"01004098.",4854.835660114028542,508
,8424181,0,1230698,5.000000000000000,1211-1219 WOODWARD AVE,0,90,8009686,SANBORN,48226,35900,0,,1891,328.709627552656855,21,"02001886.",6456.732236103361174,508
,8900018,0,1230699,1.000000000000000,1950 W FORT ST,0,20,8022903,SANBORN,48216,28580,0,,1920,843.936324210693670,31,"08000042.",37898.047202384332195,515
,8900281,0,1230706,1.000000000000000,1360 W FORT ST,0,14,8019104,SANBORN,48226,2560,0,,1960,252.761499754789298,65,06000017.002L,2623.269273588894521,508
,8900306,0,1230707,6.000000000000000,1265 GRISWOLD ST,0,102,8008199,SANBORN,48226,36378,0,,1897,325.421963530156347,23,"02000334.",6172.760096225053530,508
,8900315,0,1230708,6.000000000000000,2110 PARK AVE,0,80,8008253,SANBORN,48201,75370,0,,1922,442.003687015867968,23,"02000414.",12102.413108117882075,508
,8900328,0,1230710,2.000000000000000,1540 WOODWARD AVE,0,70,8002905,SANBORN,48226,4471,0,,1942,286.211634156492551,65,01004133-4,4436.596138619360318,508
,8900336,0,1230711,9.000000000000000,1400 WOODWARD AVE,0,137,8002833,SANBORN,48226,60000,0,,1925,330.452123118835289,21,01004120-1,6463.361443931221402,508
,8900364,0,1230713,2.000000000000000,633-639 BEAUBIEN ST,0,33,8000029,SANBORN,48226,4500,0,,1890,192.568517627423546,21,"01000144.",2282.744655933756349,508
,8900455,0,1230718,1.000000000000000,4120 W 7 MILE RD,0,16,8011960,SANBORN,48221,4007,0,,2000,280.121181969029919,21,"02004554.",3912.057213305398818,540
,8900507,0,1230719,1.000000000000000,19010 WOODWARD AVE,0,13,8007985,SANBORN,48203,2000,0,,1952,215.210403050309537,65,"01009802.",1611.987670102076208,549
,8900638,0,1230723,1.000000000000000,7323 GRATIOT AVE,0,17,8149866,SANBORN,48213,2400,0,,1905,198.244278223008052,21,"17000664.",2363.263465329013798,530
,8900955,0,1230729,1.000000000000000,15123 GRATIOT AVE,0,12,8227618,SANBORN,48205,4511,0,,1943,268.991728088798027,21,"21029201.",3494.104838119399119,537
,8901054,0,1230732,1.000000000000000,12755 HARPER AVE,0,13,8205494,SANBORN,48213,1844,0,,1943,220.112821058629038,21,"21004277.",1741.934589115706103,514
,8901062,0,1230733,1.000000000000000,11753 HARPER AVE,0,13,8205454,SANBORN,48213,6726,0,,1927,289.686551725188679,21,"21004159.",3990.903398693950294,514
,8901108,0,1230734,1.000000000000000,12347 GRATIOT AVE,0,15,8227462,SANBORN,48205,6900,0,,1930,235.291195392194197,21,"21028944.",2102.757432049586441,514
,8901145,0,1230735,2.000000000000000,1353 E FISHER FWY | 2453-2469 RUSSELL ST,0,31,8017880,SANBORN,48207,33840,0,,1916,439.419126670480409,21,05003456-60,11842.018335137365284,535
,8901180,0,1230736,2.000000000000000,1561 ADELAIDE ST,0,17,8022373,SANBORN,48207,20156,0,,1925,496.400805724252052,31,"07000841.",9686.759102177928071,535
,8901192,0,1230737,1.000000000000000,1515 ALFRED ST,0,16,8022399,SANBORN,48207,4950,0,,1951,296.375563568767916,33,"07000882.",4913.115242999583643,535
