ref_name,building_i,res_sqft,gid,stories,address,gqcap,median_hgt,parcel_id,source,zipcode,nonres_sqf,housing_un,demolished,year_built,SHAPE__Len,build_type,apn,SHAPE__Are,city_id,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
,1414829,0,323995,2.000000000000000,"15300 CENTENNIAL DR",0,28.000000000000000,1367837,SANBORN,48168,162174,0,,1998,1848.783814366612887,31,"77 064 99 0002 702",99253.305803878974984,1135,42.396272,-83.498169,1,rooftop,15300,"Centennial Dr",,,Northville,MI,"Wayne County",48168,US,Semcog
,1488217,0,325077,1.000000000000000,"12100 WAYNE RD",0,17.000000000000000,1406595,SANBORN,48174,4131,0,,1999,262.170489006917649,33,"80 083 99 0003 701",4096.316701746251056,1170,42.214767,-83.382338,1,rooftop,12100,"Wayne Rd",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1489961,0,325099,1.000000000000000,"737 W SERVICE DR",0,19.000000000000000,1404249,SANBORN,48242,6300,0,,0,331.250198276144886,14,"80 053 99 0001 700",6325.484320426974591,1170,42.219651,-83.363904,1,rooftop,737,"W Service Dr",,,Detroit,MI,"Wayne County",48242,US,Semcog
,1504430,0,325341,1.000000000000000,"28470 CITRIN DR",0,12.000000000000000,1404016,SANBORN,48174,3700,0,,2002,269.598177694081187,33,"80 047 99 0024 703",3674.383739272687308,1170,42.243307,-83.316222,1,rooftop,28470,"Citrin Dr",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1569404,0,326424,1.000000000000000,"1609 BIDDLE AVE",0,15.000000000000000,1266977,SANBORN,48192,4200,0,,1948,284.209043232250792,31,"57 008 99 0005 000",4198.716446415532118,1220,42.224071,-83.149496,1,rooftop,1609,"Biddle Ave",,,Wyandotte,MI,"Wayne County",48192,US,Semcog
,1571676,0,326456,2.000000000000000,"811 BIDDLE AVE",0,22.000000000000000,1264355,SANBORN,48192,8100,0,,0,281.302640389217174,21,"57 004 07 0013 001",4051.350646006847455,1220,42.225855,-83.149344,1,rooftop,811,"Biddle Ave",,,Wyandotte,MI,"Wayne County",48192,US,Semcog
,1616034,0,327141,1.000000000000000,"4006 W JEFFERSON AVE",0,15.000000000000000,1074914,SANBORN,48229,1800,0,,1927,178.910877445100283,21,"34 005 08 0005 000",1776.893522537045101,1040,42.252198,-83.140964,1,rooftop,4006,"W Jefferson Ave",,,Ecorse,MI,"Wayne County",48229,US,Semcog
,1901461,0,327506,1.000000000000000,"26935 8 MILE RD",0,12.000000000000000,1379673,SANBORN,48240,1040,0,,1960,142.979197757471667,23,"79 004 01 1332 001",1046.731088562871491,1150,42.441737,-83.311266,1,rooftop,26935,"8 Mile Rd",,,Redford,MI,"Wayne County",48240,US,Wayne
,1902308,0,327529,1.000000000000000,"23001 MICHIGAN AVE",0,18.000000000000000,1022022,SANBORN,48124,28642,0,,1955,736.666985249630329,21,"82 09 214 05 003",29803.598585902036575,1025,42.301548,-83.258823,1,rooftop,23001,"Michigan Ave",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1902514,0,327534,1.000000000000000,"5330 OAKMAN BLVD",0,23.000000000000000,1042196,SANBORN,48126,22460,0,,1996,700.198113798197028,33,"82 10 171 16 026",21100.139039368354133,1025,42.327321,-83.167941,1,rooftop,5330,"Oakman Blvd",,,Dearborn,MI,"Wayne County",48126,US,Semcog
,1902781,0,327542,1.000000000000000,"15931 HAMILTON AVE",0,14.000000000000000,1123136,SANBORN,48203,3312,0,,1950,230.637278456840164,21,"43 005 01 0260 000",3120.778610204789857,1100,42.409101,-83.111223,1,rooftop,15931,"Hamilton Ave",,,"Highland Park",MI,"Wayne County",48203,US,Semcog
,1924962,0,327796,3.000000000000000,"21931 MICHIGAN AVE",0,,1433414,NEARMAP,48124,63540,0,,2020,702.434273382207948,23,"82 09 223 05 010",20056.994887304012082,1025,42.306067,-83.243517,1,rooftop,21931,"Michigan Ave",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1491042,0,327825,1.000000000000000,"35465 GODDARD RD",0,14.000000000000000,1405840,SANBORN,48174,2904,0,,0,227.836643188598998,21,"80 077 08 0001 000",2606.593278648362684,1170,42.222905,-83.386221,1,rooftop,35465,"Goddard Rd",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1004364,0,328231,1.000000000000000,"26069 8 MILE RD",0,16.000000000000000,1378729,SANBORN,48240,2514,0,,1949,218.196359440319839,31,"79 003 01 0712 000",2675.767750118833646,1150,42.441997,-83.300634,1,rooftop,26069,"8 Mile Rd",,,Redford,MI,"Wayne County",48240,US,Wayne
,1488865,0,328353,1.000000000000000,"11850 WAYNE RD",0,10.000000000000000,1406590,SANBORN,48174,600,0,,1967,94.413015921955093,33,"80 082 99 0006 700",553.594600994757570,1170,42.216691,-83.383756,1,rooftop,11850,"Wayne Rd",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1004313,0,328493,1.000000000000000,"26799 8 MILE RD",0,12.000000000000000,1379562,SANBORN,48240,5200,0,,1957,284.783761882088186,21,"79 004 01 1224 001",4975.734129905760710,1150,42.44177,-83.309293,1,rooftop,26799,"8 Mile Rd",,,Redford,MI,"Wayne County",48240,US,Wayne
,1100689,0,330146,1.000000000000000,"23717 KEAN ST",0,18.000000000000000,1021853,SANBORN,48124,36740,0,,1954,949.774872649659528,21,"82 09 213 05 006",35311.998159425136691,1025,42.299412,-83.267103,1,rooftop,23717,"Kean St",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1112096,0,330369,1.000000000000000,"22533 MICHIGAN AVE",0,16.000000000000000,1022058,SANBORN,48124,40166,0,,1962,877.003664186273227,21,"82 09 214 10 009",41807.997822299461404,1025,42.303245,-83.25215,1,rooftop,22533,"Michigan Ave",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1112614,0,330385,1.000000000000000,"22740 MICHIGAN AVE",0,14.000000000000000,1021973,SANBORN,48124,5100,0,,1974,310.013815254515919,23,"82 09 214 02 002",5210.748310281343038,1025,42.303668,-83.256845,1,rooftop,22740,"Michigan Ave",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1169394,0,331437,2.000000000000000,"22374 GARRISON ST",0,25.000000000000000,1022760,SANBORN,48124,1800,0,,1927,163.447717798537070,23,"82 09 221 03 003",1413.608100606826156,1025,42.30594,-83.251407,1,rooftop,22374,"Garrison St",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1169460,0,331442,1.000000000000000,"904 MASON ST",0,16.000000000000000,1022838,SANBORN,48124,2600,0,,1927,250.156230646827794,23,"82 09 221 08 012",3073.346703347920538,1025,42.306608,-83.24661,1,rooftop,904,"Mason St",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1186026,0,331743,1.000000000000000,"17180 FRANCIS ST",0,16.000000000000000,1192398,SANBORN,48122,9468,0,,0,424.252098562614378,23,"47 001 02 0512 000",9490.590423521125558,1125,42.282792,-83.164921,1,rooftop,17180,"Francis St",,,Melvindale,MI,"Wayne County",48122,US,Semcog
,1192063,0,331873,1.000000000000000,"9300 DIX",0,13.000000000000000,1046758,SANBORN,48120,26500,0,,1964,1006.448918224194699,32,"82 10 211 03 040",26457.005620806383376,1025,42.310722,-83.141812,1,rooftop,9300,Dix,,,Dearborn,MI,"Wayne County",48120,US,Semcog
,1192542,0,331878,1.000000000000000,"3740 WYOMING ST",0,18.000000000000000,1041842,SANBORN,48120,5825,0,,1979,402.095773429529572,21,"82 10 163 05 004",5226.866281555479873,1025,42.315256,-83.15497,1,rooftop,3740,"Wyoming St",,,Dearborn,MI,"Wayne County",48120,US,Semcog
,1193828,0,331908,1.000000000000000,"9600 MERCIER ST",0,20.000000000000000,1046761,SEMCOG,48120,23400,0,,1965,898.308171641877493,31,"82 10 211 03 046",23617.947235956973600,1025,42.317069,-83.147787,1,rooftop,9600,"Mercier St",,,Dearborn,MI,"Wayne County",48120,US,Semcog
,1194803,0,331923,1.000000000000000,"4343 WYOMING AVE",0,24.000000000000000,1042941,SANBORN,48126,7300,0,,1940,346.455068156216839,31,"82 10 174 04 002",7274.028790285011382,1025,42.319334,-83.159154,0.95,rooftop,4343,"Wyoming St",,,Dearborn,MI,"Wayne County",48126,US,Semcog
,1200016,0,332001,1.000000000000000,"14515 FORD RD",0,10.000000000000000,1043638,SANBORN,48126,2969,0,,1949,224.593538426613918,21,"82 10 182 01 037",2871.522849037017295,1025,42.329112,-83.185249,1,rooftop,14515,"Ford Rd",,,Dearborn,MI,"Wayne County",48126,US,Semcog
,1210798,0,332249,1.000000000000000,"13995 N HAGGERTY RD",0,12.000000000000000,1370781,SANBORN,48170,8700,0,,2002,506.152043551702661,33,"78 023 99 0022 000",8675.872606267781521,1145,42.382142,-83.446847,1,range_interpolation,13995,"N Haggerty Rd",,,Plymouth,MI,"Wayne County",48170,US,"TIGER/Line® dataset from the US Census Bureau"
,1227809,0,332598,1.000000000000000,"36375 5 MILE RD",0,16.000000000000000,1174102,SANBORN,48154,1216,0,,1987,310.980766463311625,23,"46 077 99 0015 001",3623.551964069205951,1120,42.396255,-83.402455,1,rooftop,36375,"5 Mile Rd",,,Livonia,MI,"Wayne County",48154,US,Wayne
,1227818,0,332599,1.000000000000000,"36174 5 MILE RD",0,12.000000000000000,1170554,SEMCOG,48154,2980,0,,1964,257.053283513193946,21,"46 068 99 0003 003",3709.991438547113376,1120,42.397016,-83.401833,1,rooftop,36174,"5 Mile Rd",,,Livonia,MI,"Wayne County",48154,US,Wayne
,1345087,0,334711,1.000000000000000,"36580 COMMERCE ST",0,17.000000000000000,1181612,SANBORN,48150,20000,0,,1968,614.732363122397260,23,"46 115 04 0021 000",20553.321817402320448,1120,42.372563,-83.403558,1,rooftop,36580,"Commerce St",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1345935,0,334721,1.000000000000000,"41225 PLYMOUTH RD",0,21.000000000000000,1198297,SANBORN,48170,83080,0,,1962,1345.981465063918677,31,"49 007 99 0001 701",84278.714658906741533,1140,42.374118,-83.446556,1,rooftop,41225,"Plymouth Rd",,,Plymouth,MI,"Wayne County",48170,US,Wayne
"FORD MOTOR COMPANY",1346436,0,334732,1.000000000000000,"36200 PLYMOUTH RD",0,19.000000000000000,1181661,SANBORN,48150,2831941,0,,1999,8600.426511787645723,33,"46 116 99 0001 000",2831941.153596803545952,1120,42.370047,-83.399707,1,rooftop,36200,"Plymouth Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1348388,0,334765,1.000000000000000,"13392 STARK RD",0,16.000000000000000,1432990,SANBORN,48150,5900,0,,1956,344.088120517481116,14,"46 109 02 0041 006",5902.036883669253257,1120,42.380191,-83.376165,1,rooftop,13392,"Stark Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1348469,0,334767,1.000000000000000,"12768 INKSTER RD",0,20.000000000000000,1393922,SANBORN,48239,5336,0,,1969,329.330748158248639,33,"79 038 99 0073 000",5504.777572079449783,1150,42.379803,-83.312836,1,rooftop,12768,"Inkster Rd",,,Redford,MI,"Wayne County",48239,US,Semcog
,1348589,0,334772,2.000000000000000,"38777 SCHOOLCRAFT RD",0,27.000000000000000,1181710,SANBORN,48150,107000,0,,1979,1082.610535118346206,23,"46 118 99 0002 001",53498.028682592084806,1120,42.380764,-83.424159,1,rooftop,38777,"Schoolcraft Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1348952,0,334781,2.000000000000000,"34443 SCHOOLCRAFT RD",0,24.000000000000000,1181192,SANBORN,48150,112000,0,,1976,1027.615725873625934,32,"46 110 03 0007 000",55980.651783138637256,1120,42.381384,-83.384998,1,rooftop,34443,"Schoolcraft Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1362753,0,334974,1.000000000000000,"2951 COUNCIL ST",0,14.000000000000000,1111932,SANBORN,48212,5772,0,,1920,307.181098110957294,21,"41 005 12 0055 300",5567.691879942788546,1090,42.388555,-83.051135,1,rooftop,2951,"Council St",,,Hamtramck,MI,"Wayne County",48212,US,Semcog
,1362784,0,334976,1.000000000000000,"8904 SAINT AUBIN ST",0,27.000000000000000,1435304,SANBORN,48212,26400,0,,1988,502.809205937233685,31,"41 002 07 0198 320",15763.174880122329341,1090,42.388738,-83.060373,1,rooftop,8904,"St Aubin St",,,Hamtramck,MI,"Wayne County",48212,US,Semcog
,1366570,0,335054,1.000000000000000,"9045 VINCENT",0,18.000000000000000,1112073,SANBORN,48211,26200,0,,1942,718.876348948410168,31,"41 005 99 0002 000",26209.318012575262401,1090,42.395714,-83.043022,1,rooftop,9045,"Vincent St",,,Hamtramck,MI,"Wayne County",48211,US,Semcog
,1383140,0,335374,1.000000000000000,"5163 EDWIN AVE",0,14.000000000000000,1114518,SANBORN,48212,19242,0,,1953,756.963431464199857,31,"41 008 01 0558 000",21250.663808041157608,1090,42.401561,-83.044485,1,rooftop,5163,"Edwin St",,,Hamtramck,MI,"Wayne County",48212,US,Semcog
,1385095,0,335415,8.000000000000000,"13700 WOODWARD AVE",0,34.000000000000000,1123435,SANBORN,48203,39729,0,,1925,366.106067202267980,23,"43 008 09 0010 000",6304.401762418106955,1100,42.404475,-83.095961,1,rooftop,13700,"Woodward Ave",,,"Highland Park",MI,"Wayne County",48203,US,Semcog
,1386341,0,335451,1.000000000000000,"13700 OAKLAND AVE",0,34.000000000000000,1123312,SANBORN,48203,297200,0,,2000,2393.246392232117614,33,"43 007 01 0153 001",297243.200315404101275,1100,42.408705,-83.086562,1,rooftop,13700,"Oakland Ave",,,"Highland Park",MI,"Wayne County",48203,US,Semcog
,1490146,0,336764,1.000000000000000,"11165 OLIVE ST",0,18.000000000000000,1406124,SANBORN,48174,600,0,,0,110.749343832020998,14,"80 078 01 0256 000",639.405234209773994,1170,42.220915,-83.398332,1,rooftop,11165,"Olive St",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1491416,0,336790,1.000000000000000,"35426 GODDARD RD",0,15.000000000000000,1405304,SANBORN,48174,2275,0,,1950,238.768771948787844,21,"80 068 01 0026 001",2957.544878940452236,1170,42.223442,-83.385898,1,rooftop,35426,"Goddard Rd",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1499815,0,336943,1.000000000000000,"295 LUCAS DR",0,16.000000000000000,1404249,SANBORN,48242,15300,0,,0,642.996972266275975,21,"80 053 99 0001 700",15300.224510683396147,1170,42.238026,-83.32881,1,rooftop,295,"Lucas Dr",,,Detroit,MI,"Wayne County",48242,US,Semcog
,1502238,0,336970,1.000000000000000,"29900 GODDARD RD",0,21.000000000000000,1403951,SANBORN,48174,62700,0,,0,1239.038480912021669,14,"80 044 99 0006 000",62700.483135643349669,1170,42.236987,-83.343621,0.9,rooftop,29900,"Goddard Rd",,,Detroit,MI,"Wayne County",48242,US,Wayne
,1635449,0,339100,1.000000000000000,"2782 CORBIN ST",0,19.000000000000000,1192963,SANBORN,48122,15869,0,,0,491.411703883036409,31,"47 004 01 0795 000",13028.660464340026010,1125,42.276443,-83.176357,1,rooftop,2782,"Corbin St",,,Melvindale,MI,"Wayne County",48122,US,Semcog
,1636503,0,339125,2.000000000000000,"12301 WOODWARD AVE",0,27.000000000000000,1125150,SANBORN,48203,19000,0,,0,442.091403111419595,13,"43 012 04 0004 002",9500.785828429296089,1100,42.396752,-83.092038,1,rooftop,12301,"Woodward Ave",,,"Highland Park",MI,"Wayne County",48203,US,Semcog
,1636535,0,339126,1.000000000000000,"9145 VINCENT",0,17.000000000000000,1112072,SANBORN,48211,35877,0,,1928,851.013641394933529,31,"41 005 99 0001 000",37786.896322391599824,1090,42.396528,-83.042814,1,rooftop,9145,"Vincent St",,,Hamtramck,MI,"Wayne County",48211,US,Semcog
,1902397,0,339186,1.000000000000000,"10224 W WARREN AVE",0,13.000000000000000,1035199,SANBORN,48126,2703,0,,1925,167.930881680558002,21,"82 10 054 38 010",1276.231216545766756,1025,42.344284,-83.159654,1,range_interpolation,10224,"W Warren Ave",,,Dearborn,MI,"Wayne County",48126,US,"TIGER/Line® dataset from the US Census Bureau"
,1902587,0,339189,3.000000000000000,"19853 OUTER DR",0,30.000000000000000,1021869,SANBORN,48124,40552,0,,1984,481.151012635545214,23,"82 09 214 01 006",13276.424157218105393,1025,42.304069,-83.260644,1,rooftop,19853,"Outer Dr",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1902650,0,339192,1.000000000000000,"4410 WYOMING AVE",0,17.000000000000000,1041821,SANBORN,48126,9200,0,,1951,406.962823117737287,33,"82 10 163 02 003",9173.501228700373758,1025,42.320747,-83.156263,0.95,rooftop,4410,"Wyoming St",,,Dearborn,MI,"Wayne County",48126,US,Semcog
,1918236,0,339275,1.000000000000000,"2200 S TELEGRAPH RD",0,20.000000000000000,1433513,SANBORN,48124,13148,0,,2013,517.868221803722804,21,"82 09 292 08 054",16436.004581550831062,1025,42.295372,-83.272437,1,rooftop,2200,"S Telegraph Rd",,,Dearborn,MI,"Wayne County",48124,US,Wayne
,1902564,0,339553,1.000000000000000,"23465 MICHIGAN AVE",0,12.000000000000000,1021845,SANBORN,48124,2184,0,,1927,158.110820452131691,23,"82 09 213 04 015",1147.044333748389818,1025,42.301193,-83.264545,1,rooftop,23465,"Michigan Ave",,,Dearborn,MI,"Wayne County",48124,US,Semcog
,1004383,0,339738,1.000000000000000,"25389 8 MILE RD",0,16.000000000000000,1377788,SANBORN,48240,2400,0,,1951,199.672284601044936,31,"79 001 01 1168 000",2358.238209427807760,1150,42.442185,-83.292372,1,rooftop,25389,"8 Mile Rd",,,Redford,MI,"Wayne County",48240,US,Wayne
,1347709,0,339837,1.000000000000000,"12900 NEWBURGH RD",0,10.000000000000000,1181565,SANBORN,48150,6300,0,,1987,479.407333817322922,33,"46 114 99 0024 000",6261.186660414987273,1120,42.377218,-83.410039,1,rooftop,12900,"Newburgh Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1210800,0,339904,1.000000000000000,"13995 N HAGGERTY RD",0,13.000000000000000,1370781,SANBORN,48170,9300,0,,2002,472.057529509321114,33,"78 023 99 0022 000",9268.742051444172830,1145,42.382142,-83.446847,1,range_interpolation,13995,"N Haggerty Rd",,,Plymouth,MI,"Wayne County",48170,US,"TIGER/Line® dataset from the US Census Bureau"
,1008702,0,340065,1.000000000000000,"9950 WAYNE RD",0,13.000000000000000,1404989,SANBORN,48174,4042,0,,1969,359.705770660161420,23,"80 065 99 0050 003",4836.166460860699772,1170,42.231055,-83.386646,1,rooftop,9950,"Wayne Rd",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1012088,0,340121,1.000000000000000,"8284 WAYNE RD",0,14.000000000000000,1402946,SANBORN,48174,4769,0,,1982,287.695559654015426,21,"80 032 99 0002 000",5104.709271192848064,1170,42.243942,-83.386732,1,rooftop,8284,"Wayne Rd",,,Romulus,MI,"Wayne County",48174,US,Semcog
,1191702,0,343217,1.000000000000000,,0,29.000000000000000,1046771,SANBORN,48120,13500,0,,0,464.825463378845939,31,"82 10 211 05 003",13481.493166423832008,1025,42.310037,-83.177625,1,place,,,,,Dearborn,MI,"Wayne County",48120,US,"TIGER/Line® dataset from the US Census Bureau"
,1210745,0,343577,1.000000000000000,"39450 5 MILE RD",0,11.000000000000000,1365350,SANBORN,48170,3181,0,,1964,292.446463569963669,65,"77 052 99 0008 707",3676.854567622329796,1135,42.396632,-83.433124,1,rooftop,39450,"5 Mile Rd",,,Plymouth,MI,"Wayne County",48170,US,Semcog
,1213267,0,343622,1.000000000000000,"39020 5 MILE RD",0,18.000000000000000,1171542,SANBORN,48154,29200,0,,0,924.029786097386591,13,"46 071 99 0003 001",29163.347033584690507,1120,42.397233,-83.427787,1,rooftop,39020,"5 Mile Rd",,,Livonia,MI,"Wayne County",48154,US,Wayne
,1213304,0,343623,1.000000000000000,"36800 SCHOOLCRAFT RD",0,21.000000000000000,1432978,SANBORN,48150,10200,0,,0,538.930612097727021,13,"46 078 99 0002 005",10168.033188095889273,1120,42.392029,-83.408612,1,rooftop,36800,"Schoolcraft Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1341245,0,346029,1.000000000000000,"30481 PLYMOUTH RD",0,16.000000000000000,1188766,SANBORN,48150,3999,0,,1972,277.075351761476725,23,"46 138 99 0005 004",4091.655322366200380,1120,42.368439,-83.345168,1,rooftop,30481,"Plymouth Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1342837,0,346054,1.000000000000000,"12173 MARKET ST",0,21.000000000000000,1432822,SANBORN,48150,15800,0,,1969,549.633304749003173,23,"46 115 04 0028 001",15761.060417075696023,1120,42.371433,-83.405865,1,rooftop,12173,"Market St",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1347953,0,346144,1.000000000000000,"36080 INDUSTRIAL RD",0,19.000000000000000,1181488,SANBORN,48150,11496,0,,1983,435.641536021393108,23,"46 113 02 0002 002",11034.508674581586092,1120,42.37873,-83.400824,1,rooftop,36080,"Industrial Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1348413,0,346152,1.000000000000000,"12801 INKSTER RD",0,10.000000000000000,1180241,SANBORN,48150,24200,0,,1993,1249.093504642733933,33,"46 097 99 0008 001",24227.770221835580742,1120,42.379501,-83.314861,1,rooftop,12801,"Inkster Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1348464,0,346154,1.000000000000000,"13350 STARK RD",0,12.000000000000000,1181086,SANBORN,48150,7700,0,,1979,475.979783039961205,33,"46 109 02 0012 007",7660.874949301982269,1120,42.380168,-83.378137,1,rooftop,13350,"Stark Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1348533,0,346156,1.000000000000000,"37453-37455 SCHOOLCRAFT RD",0,13.000000000000000,1181667,SANBORN,48150,12000,0,,1981,538.846178557651911,23,"46 117 01 0029 003",12830.809887276023801,1120,42.38077,-83.412786,0.9,nearest_rooftop_match,37453,"Schoolcraft Rd",,,Livonia,MI,"Wayne County",48150,US,Wayne
,1348583,0,346158,1.000000000000000,"36913 SCHOOLCRAFT RD",0,20.000000000000000,1181553,SANBORN,48150,5400,0,,1973,292.718718495718122,23,"46 114 99 0011 001",5353.752459284432007,1120,42.380983,-83.408751,1,rooftop,36913,"Schoolcraft Rd",,,Livonia,MI,"Wayne County",48150,US,Semcog
,1362476,1400,346401,2.000000000000000,"8526 LUMPKIN ST",0,25.000000000000000,1108387,SANBORN,48212,1400,1,,1908,175.414411254072462,21,"41 002 04 0082 000",1712.719021950196748,1090,42.386212,-83.057422,1,rooftop,8526,"Lumpkin St",,,Hamtramck,MI,"Wayne County",48212,US,Semcog
